Id,Name,Updated at,Completed?,Accessible,Bench,Curb cut,Lighting,Mounting,Mounting direction,Schedule holder,Shelter,Sidewalk,Sign,Trash,Bolt on base,Bus pull out exists?,Extend pole?,Has power?,New anchor?,New pole?,Solar lighting?,Straighten pole?,System map exists?,Mounting clearance after,Mounting clearance before,Created at,Updated at,Completed?,Completed at
4719,Whiting Farms / Jeanne,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4721,Whitney / Unnamed Street,"",false,"","",No curb cut,Within 20',Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4723,Whitney / Unnamed Street,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
263,Bay State Medical Center Drive / Chestnu,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
653,Cabot / Bond,"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
655,Cabot / Bond,"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
657,Cabot / Bridge,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
659,Cabot / Bridge,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
661,Cabot / Cabot,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
665,Cabot / Canal,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
663,Cabot / Canal,"",false,"",PVTA,No curb cut,Within 20',Structure,"","",PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
667,Cabot / Clemente,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
669,Cabot / Clemente,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
671,Cabot / High,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
673,Cabot / Main,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
887,Chestnut / Bancroft,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
891,Chestnut / Calhoun,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
893,Chestnut / Chapin,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
899,Chestnut / Hebron,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
909,Chestnut / Sherrington,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
915,Chestnut / Waverly,"",false,"",PVTA,"",None,Other pole,"","",PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
921,Chicopee / Adams,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
925,Chicopee / Baptist,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
923,Chicopee / Baptist,"",false,"","",Within 20',20' - 50',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
927,Chicopee / Blanche,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
929,Chicopee / Bolduc,"",false,"","","",20' - 50',PVTA pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
931,Chicopee / Bonner,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
933,Chicopee / Charbonneau,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
935,Chicopee / Cora,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
937,Chicopee / Daley,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
939,Chicopee / Dillon,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
941,Chicopee / Ducharme,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
943,Chicopee / Elizabeth,"",false,"","",Within 20',20' - 50',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
945,Chicopee / Elmer,"",false,"","",Within 20',Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
947,Chicopee / Emerson,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
949,Chicopee / Forest,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
951,Chicopee / Forest,"",false,"","","",20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
953,Chicopee / Hope,"",false,"","","",20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
955,Chicopee / Jones Ferry,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
957,Chicopee / Jones Ferry,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
959,Chicopee / Jones Ferry,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
963,Chicopee / Lawndale,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
965,Chicopee / Lorraine,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
967,Chicopee / Lorraine,"",false,"","",Within 20',20' - 50',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
969,Chicopee / Marshall,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
971,Chicopee / Narragansett,"",false,"","",Within 20',20' - 50',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
973,Chicopee / Oldfield,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
975,Chicopee / Oldfield,"",false,"","",Within 20',Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
977,Chicopee / Perrault,"",false,"","",No curb cut,20' - 50',PVTA pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
979,Chicopee / Poplar,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
981,Chicopee / Poplar,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
983,Chicopee / Ramp,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
985,Chicopee / Ramp,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
987,Chicopee / State Hwy 116,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
991,Chicopee / Warregan,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
989,Chicopee / Warregan,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1003,Chicopee St and Grattan St.,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1319,Dwight / Congress,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1323,Dwight / Front,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1325,Dwight / Grosvenor,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1335,Dwight / Hebron,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1343,Dwight / Osgood,"",false,"","",Within 20',20' - 50',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1357,Dwight and Carew(Tripper Timepoint),"",false,"","","",20' - 50',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2255,Main / Appleton,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2287,Main / Cabot,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""",Needs attention,"","",false,false,false,false,false,false,false,false,"","","","",false,""
2333,Main / Dwight,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2669,Meadow / Alden,"",false,"","","",20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2671,Meadow / Caroline,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2673,Meadow / Charpentier,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2675,Meadow / Chicomansett,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2677,Meadow / Chicopee,"",false,"",PVTA,No curb cut,20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2679,Meadow / Dorrance,"",false,"","",No curb cut,None,PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2681,Meadow / Ducharme,"",false,"","","",Within 20',PVTA pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2683,Meadow / Elizabeth,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2685,Meadow / Lawndale,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2687,Meadow / Mckinstry,"",false,"",Other,No curb cut,20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2693,Meadow / Thomas,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2695,Meadow / Thomas,"",false,"","",No curb cut,20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2713,Meeting House / Elcon,"",false,"","","",20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2715,Meeting House / Elcon,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2717,Meeting House / Elmer,"",false,"","",Within 20',20' - 50',PVTA pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2719,Meeting House / Elmer,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2721,Meeting House / Grocki,"",false,"",PVTA,"",Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
2723,Meeting House / Grocki,"",false,"","",Within 20',20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2725,Meeting House / Meadow,"",false,"","",Within 20',20' - 50',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2727,Meeting House / Meadow,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3019,Old Chicopee / State Hwy 116,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3805,Springfield / Atwater,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3807,Springfield / Atwater,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3809,Springfield / Atwater,"",false,"","",No curb cut,20' - 50',PVTA pole,"",In shelter,PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
3811,Springfield / Atwater,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3803,Springfield / Atwater,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3819,Springfield / Caseland,"",false,"","",No curb cut,20' - 50',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3821,Springfield / Casino,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3825,Springfield / Chapin,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3831,Springfield / Cunningham,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3835,Springfield / Davenport,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3833,Springfield / Davenport,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3837,Springfield / Derby Dingle,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3839,Springfield / Derby Dingle,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
3847,Springfield / Franklin,"",false,"","",No curb cut,Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3845,Springfield / Franklin,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3849,Springfield / Gaylord,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3855,Springfield / Henry Harris,"",false,"","",No curb cut,Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3859,Springfield / Howard,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3863,Springfield / Lemuel,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3875,Springfield / Marion,"",false,"","","",20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3877,Springfield / Mellen,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3889,Springfield / Pearl,"",false,"",Other,No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3897,Springfield / Shefford,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3899,Springfield / Shefford,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3907,Springfield / South,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3915,Springfield / Stearns,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4043,State Hwy 116 / Sitarz,"",false,"","",No curb cut,None,PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
467,Bondsville,"",false,"",Other,"",Within 20',"","","","","More than 36""",Missing sign,Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
1019,Chudy Corners,"",false,"","","",None,"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3121,Palmer High School,"",false,"",Other,"",20' - 50',"","","",Building,"More than 36""",Missing sign,Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
3123,Palmer Library,"",false,"","","",Within 20',Other pole,"",On pole,"","More than 36""",Needs attention,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3125,Palmer Senior Center,"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4273,Thorndike / Shearer,"",false,"",Other,No curb,Within 20',"","","",Building,"More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4277,Thorndike Post Office,"",false,"","","",Within 20',Other pole,"","","","More than 36""",Needs attention,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4849,Wing Memorial Hospital,"",false,"",Other,"",Within 20',PVTA pole,"","",Building,"More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
2253,Main / Allen,"",false,"","",No curb cut,Within 20',PVTA pole,"","",Building,"More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2251,Main / Allen,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2269,Main / Bliss,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2275,Main / Bridge,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2277,Main / Bridge,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2299,Main / Chapin,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2305,Main / Church,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2307,Main / Church,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2317,Main / Cottage,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2325,Main / Delmont,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2331,Main / Driveway,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2345,Main / Fairview,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2347,Main / Fairview,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2363,Main / George,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2385,Main / James,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2415,Main / Meadow,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2417,Main / Mechanic,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2433,Main / New Bridge,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2435,Main / Noble,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2501,Main / Us Hwy 20,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2503,Main / Us Hwy 20,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2505,Main / Us Hwy 20,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2509,Main / Westfield Street Shops Drive,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2763,Memorial / Main,"",false,"",PVTA,No curb cut,Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2761,Memorial / Main,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2851,Mosley / Main,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3417,Ramp / Court,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3873,Springfield / Main,"",false,"",PVTA,"",Within 20',Structure,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3881,Springfield / Mountain,"",false,"","",Within 20',Within 20',Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
3883,Springfield / Mountain,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3925,Springfield / Us Hwy 20,"",false,"",PVTA,No curb cut,Within 20',Structure,"","",PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4339,Union / Powdermill,"",false,"","",No curb cut,Within 20',"","","","",None,Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4341,Union / Powdermill (across),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4345,Union / Springdale,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4351,Union /Springdale Ave,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4513,Western New England Hospital,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4515,Westfield / Altamont,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4525,Westfield / Brookline,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4527,Westfield / Cedar,"",false,"","",Within 20',Within 20',Other pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4529,Westfield / Cedar,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4535,Westfield / Ely,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4537,Westfield / Hathorne,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4539,Westfield / Hathorne,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4541,Westfield / Hillcrest,"",false,"","","",Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4547,Westfield / Laurel,"",false,"","",No curb cut,20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4549,Westfield / Locust,"",false,"",PVTA,"",Within 20',PVTA pole,"","",PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4553,Westfield / Maple,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4551,Westfield / Maple,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4557,Westfield / Meadowbrook,"",false,"",PVTA,Within 20',Within 20',PVTA pole,"","",PVTA,"Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4561,Westfield / Mercury,"",false,"","",No curb cut,20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4563,Westfield / Mercury,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4567,Westfield / Nelson,"",false,"","",No curb cut,20' - 50',Other pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4565,Westfield / Nelson,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4569,Westfield / Ohio,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4571,Westfield / Ohio,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4575,Westfield / Pleasant,"",false,"","",No curb cut,Within 20',Other pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4577,Westfield / Poplar,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4579,Westfield / Ramp,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4583,Westfield / Royce,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
4585,Westfield / Silver,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4587,Westfield / Silver,"",false,"",PVTA,No curb cut,Within 20',PVTA pole,"","",PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4589,Westfield / Springfield,"",false,"","",Within 20',Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4591,Westfield / Summit,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4593,Westfield / Summit,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
